Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,32,16,1,16,0.5
2,3,16,8,1,8,0.5
3,2,32,16,1,16,0.5
4,2,32,8,1,8,0.25
5,3,32,3,1,3,0.09375
6,3,32,3,1,3,0.09375
7,2,32,3,1,3,0.09375
8,2,16,2,1,2,0.125
9,3,32,16,1,16,0.5
10,2,16,4,1,4,0.25
11,3,32,16,1,16,0.5
12,2,16,8,1,8,0.5
13,3,32,3,1,3,0.09375
14,2,16,4,1,4,0.25
15,3,16,8,1,8,0.5
16,2,32,8,1,8,0.25
17,2,16,4,1,4,0.25
18,3,32,3,1,3,0.09375
19,3,32,2,1,2,0.0625
20,3,16,2,1,2,0.125
21,3,16,4,1,4,0.25
22,2,16,2,1,2,0.125
23,3,32,2,1,2,0.0625
24,3,16,4,1,4,0.25
25,3,16,8,1,8,0.5
26,2,32,2,1,2,0.0625
27,3,16,4,1,4,0.25
28,3,16,4,1,4,0.25
29,2,32,3,1,3,0.09375
30,3,16,1,1,1,0.0625
31,3,32,2,1,2,0.0625
32,2,16,1,1,1,0.0625
33,3,16,1,1,1,0.0625
34,3,32,3,1,3,0.09375
35,3,32,16,1,16,0.5
36,3,16,4,1,4,0.25
37,3,32,2,1,2,0.0625
38,2,32,16,1,16,0.5
39,2,16,8,1,8,0.5
40,2,32,3,1,3,0.09375
41,2,16,4,1,4,0.25
42,2,16,8,1,8,0.5
43,2,16,1,1,1,0.0625
44,2,16,2,1,2,0.125
45,2,16,1,1,1,0.0625
46,3,32,8,1,8,0.25
47,2,16,1,1,1,0.0625
48,2,32,2,1,2,0.0625
4,2,32,3,1,3,0.09375
5,2,16,8,1,8,0.5
7,2,16,4,1,4,0.25
8,3,16,2,1,2,0.125
10,2,32,2,1,2,0.0625
12,2,32,3,1,3,0.09375
13,3,16,2,1,2,0.125
14,3,32,16,1,16,0.5
15,3,16,1,1,1,0.0625
17,2,16,4,1,4,0.25
20,2,16,1,1,1,0.0625
22,3,16,4,1,4,0.25
23,3,32,8,1,8,0.25
25,2,16,2,1,2,0.125
27,2,16,8,1,8,0.5
29,3,16,1,1,1,0.0625
38,2,32,8,1,8,0.25
40,3,32,3,1,3,0.09375
41,3,32,16,1,16,0.5
43,3,32,8,1,8,0.25
44,3,16,1,1,1,0.0625
47,3,16,2,1,2,0.125
