Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
1,2,16,4,1,4,0.25
2,3,32,8,1,8,0.25
4,3,16,4,1,4,0.25
5,3,32,16,1,16,0.5
7,2,16,2,1,2,0.125
9,3,16,4,1,4,0.25
10,2,16,8,1,8,0.5
11,2,32,16,1,16,0.5
15,2,32,8,1,8,0.25
16,2,16,8,1,8,0.5
17,2,32,2,1,2,0.0625
18,3,32,8,1,8,0.25
19,2,32,16,1,16,0.5
21,3,16,8,1,8,0.5
23,3,32,16,1,16,0.5
26,3,32,16,1,16,0.5
28,2,32,8,1,8,0.25
31,3,32,16,1,16,0.5
32,2,32,16,1,16,0.5
34,2,32,8,1,8,0.25
40,3,16,8,1,8,0.5
41,2,16,4,1,4,0.25
43,2,16,4,1,4,0.25
44,3,16,4,1,4,0.25
47,2,32,16,1,16,0.5
1,2,16,4,1,4,0.25
4,3,32,16,1,16,0.5
5,3,32,16,1,16,0.5
6,2,16,2,1,2,0.125
8,3,32,8,1,8,0.25
9,2,32,3,1,3,0.09375
10,2,32,2,1,2,0.0625
12,2,32,8,1,8,0.25
16,2,32,8,1,8,0.25
18,2,32,8,1,8,0.25
20,2,16,2,1,2,0.125
24,3,32,2,1,2,0.0625
26,2,32,2,1,2,0.0625
27,3,16,4,1,4,0.25
28,3,32,16,1,16,0.5
29,2,32,16,1,16,0.5
31,3,32,8,1,8,0.25
33,3,16,2,1,2,0.125
37,2,16,2,1,2,0.125
39,2,16,1,1,1,0.0625
42,2,32,3,1,3,0.09375
44,3,16,4,1,4,0.25
45,2,16,4,1,4,0.25
46,3,32,2,1,2,0.0625
48,2,32,16,1,16,0.5
