Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
3,3,16,0,0,1,0.0625
4,2,16,0,0,1,0.0625
8,2,32,0,0,3,0.09375
10,3,32,0,0,2,0.0625
11,2,32,0,0,2,0.0625
13,3,16,0,0,2,0.125
20,3,32,0,0,3,0.09375
23,3,32,0,0,3,0.09375
24,3,32,0,0,2,0.0625
27,2,32,0,0,3,0.09375
28,3,16,0,0,1,0.0625
29,3,32,0,0,3,0.09375
31,2,16,0,0,2,0.125
32,2,32,0,0,3,0.09375
33,2,32,0,0,3,0.09375
34,2,32,0,0,3,0.09375
36,3,16,0,0,1,0.0625
39,3,32,0,0,2,0.0625
41,2,32,0,0,2,0.0625
43,3,16,0,0,2,0.125
45,2,32,0,0,2,0.0625
46,2,16,0,0,1,0.0625
47,2,32,0,0,2,0.0625
4,3,32,0,0,2,0.0625
5,2,32,0,0,2,0.0625
7,2,32,0,0,16,0.5
8,3,16,0,0,8,0.5
11,2,16,0,0,8,0.5
13,3,32,0,0,16,0.5
14,3,16,0,0,1,0.0625
15,3,32,0,0,16,0.5
17,3,32,0,0,3,0.09375
18,2,32,0,0,3,0.09375
21,2,16,0,0,2,0.125
22,2,32,0,0,2,0.0625
24,2,32,0,0,16,0.5
25,2,32,0,0,16,0.5
27,2,32,0,0,8,0.25
29,3,32,0,0,8,0.25
31,2,16,0,0,2,0.125
34,3,32,0,0,8,0.25
39,3,16,0,0,8,0.5
40,3,32,0,0,2,0.0625
43,3,32,0,0,3,0.09375
44,3,16,0,0,1,0.0625
45,3,16,0,0,2,0.125
