17.3871	2.599885	1.0
24.2202	1.833591	1.0
33.471	2.549457	1.0
54.786	2.850799	1.0
62.4202	1.633390	1.0
82.5531	1.216620	1.0
89.3881	2.032160	1.0
101.87	2.283526	1.0
116.353	1.749958	1.0
130.836	1.500619	1.0
140.088	1.332326	1.0
156.188	1.982341	1.0
163.02	1.666368	1.0
172.269	2.201174	1.0
179.103	1.633398	1.0
194.404	1.249197	1.0
202.053	1.416146	1.0
215.72	1.066350	1.0
226.586	1.300304	1.0
233.421	1.081860	1.0
241.071	1.315311	1.0
255.553	1.033315	1.0
270.037	1.715588	1.0
276.87	2.133109	1.0
315.086	1.350160	1.0
324.336	1.666054	1.0
338.002	1.200829	1.0
351.669	1.384108	1.0
358.503	1.633247	1.0
