14.1739	2.300997	3.385417e-02
37.0915	2.249911	1.510417e-01
46.3417	1.199909	-2.864583e-02
53.9913	1.483632	-2.864583e-02
60.8251	1.399398	-3.645833e-02
67.6578	1.651036	-3.645833e-02
82.125	1.149551	-5.208333e-03
97.4246	1.016479	-2.864583e-02
104.258	1.400226	3.385417e-02
117.925	0.866527	-3.645833e-02
134.008	1.516514	2.604167e-02
150.908	1.500147	-2.864583e-02
189.125	1.432931	3.385417e-02
212.04	1.100699	3.385417e-02
222.908	1.116087	-3.645833e-02
249.075	0.832968	3.385417e-02
266.774	1.366623	-5.208333e-03
274.424	1.367195	-3.645833e-02
302.574	0.966231	-2.864583e-02
309.407	1.166377	2.604167e-02
337.558	1.649819	2.604167e-03
344.391	1.299988	-3.645833e-02
356.874	1.033534	2.604167e-02
372.974	1.033422	-2.864583e-02
