13.3652	0.999654	-1.722074e-01
31.8983	1.765967	-1.409574e-01
48.7974	1.400662	-1.722074e-01
56.4483	1.449884	-1.722074e-01
70.1152	0.982903	2.652926e-01
97.064	0.866954	-1.097074e-01
103.898	1.099946	-2.347074e-01
118.382	2.165231	1.529255e-02
137.698	2.282877	-1.409574e-01
144.531	1.450243	-1.409574e-01
151.364	1.433938	1.529255e-02
187.164	1.666544	-1.097074e-01
202.465	1.499500	-1.097074e-01
209.297	1.266941	-1.722074e-01
216.13	1.717214	1.529255e-02
225.381	1.299844	1.529255e-02
232.214	1.216896	2.652926e-01
284.532	1.232811	2.652926e-01
300.614	1.683753	2.652926e-01
307.449	1.415184	2.652926e-01
329.547	1.284462	-1.722074e-01
337.182	1.165034	1.529255e-02
350.847	1.584150	1.529255e-02
357.681	2.016324	2.652926e-01
