Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
5,32,16,1,0.5,0.25
7,16,2,1,0.125,0.0625
8,16,8,1,0.5,0.125
10,16,8,1,0.5,0.0625
12,32,8,1,0.25,0.0625
26,16,8,1,0.5,0.0625
27,32,16,1,0.5,0.09375
30,16,4,1,0.25,0.0625
33,32,16,1,0.5,0.25
10,32,3,1,0.09375,0.0625
12,16,4,1,0.25,0.0625
19,16,4,1,0.25,0.125
21,32,16,1,0.5,0.09375
22,16,4,1,0.25,0.0625
23,16,2,1,0.125,0.0625
24,16,8,1,0.5,0.0625
27,32,8,1,0.25,0.09375
32,32,16,1,0.5,0.25
33,16,8,1,0.5,0.0625
34,16,8,1,0.5,0.125
