Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,32,16,1,0.5,0.09375
7,16,8,1,0.5,0.25
8,16,8,1,0.5,0.125
17,16,4,1,0.25,0.125
19,16,4,0,0.5,0.25
23,32,2,0,0.5,0.0625
33,16,2,1,0.125,0.0625
10,32,8,0,0.5,0.25
18,16,1,0,0.25,0.0625
25,16,2,0,0.5,0.125
27,32,2,0,0.25,0.0625
31,16,1,0,0.125,0.0625
33,16,2,0,0.25,0.125
36,16,1,0,0.5,0.0625
