Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
8,32,3,0,0.25,0.09375
15,16,2,0,0.25,0.125
22,16,4,0,0.5,0.25
23,16,2,0,0.25,0.125
25,16,1,0,0.5,0.0625
29,16,1,0,0.125,0.0625
31,16,4,0,0.5,0.25
33,32,2,0,0.25,0.0625
