Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,32,2,0,0.5,0.0625
4,32,2,0,0.5,0.0625
5,16,4,0,0.5,0.25
12,32,16,1,0.5,0.0625
14,32,2,0,0.09375,0.0625
17,32,3,0,0.25,0.09375
20,16,2,0,0.5,0.125
22,16,4,1,0.25,0.125
32,16,8,1,0.5,0.0625
