Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,16,4,0,0.5,0.25
6,32,8,1,0.25,0.09375
12,16,8,1,0.5,0.0625
15,32,3,1,0.09375,0.0625
17,16,4,1,0.25,0.0625
18,32,16,1,0.5,0.09375
20,32,16,1,0.5,0.25
29,32,16,1,0.5,0.09375
34,32,8,1,0.25,0.09375
1,32,16,1,0.5,0.0625
2,32,8,1,0.25,0.0625
6,32,16,1,0.5,0.25
11,32,16,1,0.5,0.09375
13,32,16,1,0.5,0.0625
18,16,8,1,0.5,0.25
19,16,8,1,0.5,0.125
23,32,8,1,0.25,0.0625
