Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,32,2,0,0.5,0.0625
3,16,2,0,0.5,0.125
7,32,8,0,0.5,0.25
8,32,16,1,0.5,0.0625
9,16,1,0,0.25,0.0625
18,32,3,0,0.25,0.09375
22,32,2,0,0.09375,0.0625
23,32,2,0,0.25,0.0625
24,16,1,0,0.125,0.0625
31,16,2,0,0.5,0.125
33,32,3,0,0.25,0.09375
36,32,8,0,0.5,0.25
