Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
10,16,8,1,0.5,0.125
11,16,8,1,0.5,0.0625
16,16,1,0,0.125,0.0625
22,16,8,1,0.5,0.25
32,32,16,1,0.5,0.09375
35,32,2,0,0.5,0.0625
36,16,1,0,0.25,0.0625
