Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,16,2,0,0.25,0.125
4,16,1,0,0.25,0.0625
5,32,3,0,0.5,0.09375
13,16,2,0,0.25,0.125
16,32,3,0,0.25,0.09375
17,32,2,0,0.09375,0.0625
20,32,2,0,0.09375,0.0625
26,16,4,0,0.5,0.25
28,32,2,0,0.5,0.0625
29,16,1,0,0.5,0.0625
36,32,3,0,0.5,0.09375
