Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,32,2,0,0.09375,0.0625
6,16,8,1,0.5,0.25
7,16,1,0,0.5,0.0625
10,16,1,0,0.5,0.0625
16,32,8,0,0.5,0.25
20,16,4,0,0.5,0.25
22,32,8,0,0.5,0.25
28,16,1,0,0.25,0.0625
36,32,2,0,0.09375,0.0625
