Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,32,2,0,0.5,0.0625
15,32,16,1,0.5,0.25
17,32,2,0,0.09375,0.0625
22,16,1,0,0.25,0.0625
26,32,3,0,0.5,0.09375
29,32,3,0,0.25,0.09375
35,32,2,0,0.09375,0.0625
