Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,16,2,0,0.25,0.125
3,32,2,0,0.09375,0.0625
6,32,3,0,0.5,0.09375
7,16,2,0,0.25,0.125
14,32,2,0,0.09375,0.0625
20,16,1,0,0.5,0.0625
23,16,1,0,0.5,0.0625
25,16,1,0,0.125,0.0625
33,32,3,0,0.5,0.09375
36,32,3,0,0.5,0.09375
