Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,32,3,0,0.5,0.09375
4,32,2,0,0.5,0.0625
9,16,2,0,0.25,0.125
14,16,2,0,0.5,0.125
17,32,3,0,0.25,0.09375
19,32,2,0,0.25,0.0625
23,16,2,0,0.25,0.125
27,32,3,1,0.09375,0.0625
28,16,2,0,0.5,0.125
