Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,16,4,0,0.5,0.25
7,16,2,0,0.25,0.125
9,32,2,0,0.25,0.0625
14,32,2,0,0.25,0.0625
21,32,3,0,0.25,0.09375
23,16,2,0,0.5,0.125
