Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
10,32,16,1,0.5,0.0625
11,16,8,1,0.5,0.25
16,32,3,1,0.09375,0.0625
22,32,16,1,0.5,0.25
24,16,8,1,0.5,0.125
25,16,1,0,0.25,0.0625
29,16,8,1,0.5,0.25
4,16,8,1,0.5,0.0625
5,16,4,1,0.25,0.125
6,16,4,1,0.25,0.125
15,32,8,1,0.25,0.09375
17,32,16,1,0.5,0.25
24,16,8,1,0.5,0.25
33,32,16,1,0.5,0.09375
34,32,8,1,0.25,0.0625
35,16,4,1,0.25,0.0625
