Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,32,16,1,0.5,0.09375
15,32,16,1,0.5,0.25
17,32,2,0,0.09375,0.0625
18,16,8,1,0.5,0.0625
22,16,1,0,0.25,0.0625
27,16,8,1,0.5,0.125
28,32,8,1,0.25,0.0625
31,16,4,1,0.25,0.125
35,32,2,0,0.09375,0.0625
