Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,32,16,1,0.5,0.25
9,32,16,1,0.5,0.0625
14,32,8,1,0.25,0.0625
16,32,8,1,0.25,0.09375
21,32,16,1,0.5,0.09375
22,32,2,0,0.09375,0.0625
26,32,3,1,0.09375,0.0625
32,16,4,1,0.25,0.125
35,32,3,1,0.09375,0.0625
36,32,3,1,0.09375,0.0625
