Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,16,2,0,0.25,0.125
5,16,1,0,0.5,0.0625
10,16,8,1,0.5,0.25
11,32,2,0,0.25,0.0625
13,32,3,0,0.5,0.09375
27,16,2,0,0.5,0.125
