Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,32,2,0,0.5,0.0625
10,32,8,0,0.5,0.25
11,16,1,0,0.5,0.0625
12,16,1,0,0.5,0.0625
15,32,3,0,0.25,0.09375
17,32,3,0,0.5,0.09375
18,32,2,0,0.09375,0.0625
19,32,2,0,0.09375,0.0625
26,32,2,0,0.09375,0.0625
30,16,2,0,0.5,0.125
