Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
4,32,16,1,0.5,0.25
21,32,3,0,0.25,0.09375
24,16,1,0,0.25,0.0625
29,16,1,0,0.25,0.0625
30,16,4,1,0.25,0.0625
