Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,16,1,0,0.5,0.0625
5,32,2,0,0.25,0.0625
9,32,3,0,0.25,0.09375
19,32,3,0,0.25,0.09375
31,16,1,0,0.5,0.0625
32,32,3,0,0.5,0.09375
34,16,2,0,0.25,0.125
