Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
3,16,4,1,0.25,0.0625
20,32,3,1,0.09375,0.0625
24,32,3,1,0.09375,0.0625
25,32,16,1,0.5,0.09375
28,32,8,1,0.25,0.0625
29,32,16,1,0.5,0.25
35,16,8,1,0.5,0.0625
2,16,2,1,0.125,0.0625
3,16,4,1,0.25,0.125
7,16,8,1,0.5,0.25
17,32,8,1,0.25,0.09375
23,32,16,1,0.5,0.25
26,32,8,1,0.25,0.0625
32,32,16,1,0.5,0.09375
