Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
2,16,8,1,0.5,0.125
3,32,16,1,0.5,0.0625
4,16,4,1,0.25,0.125
22,16,4,1,0.25,0.125
25,32,16,1,0.5,0.25
35,32,3,1,0.09375,0.0625
2,16,8,1,0.5,0.25
5,32,3,1,0.09375,0.0625
6,32,16,1,0.5,0.0625
7,32,16,1,0.5,0.0625
15,16,8,1,0.5,0.125
16,16,8,1,0.5,0.0625
19,16,4,1,0.25,0.0625
31,16,2,1,0.125,0.0625
33,16,4,1,0.25,0.0625
