Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
13,16,1,0,0.5,0.0625
20,16,2,0,0.25,0.125
25,16,2,0,0.25,0.125
27,16,4,0,0.5,0.25
31,16,1,0,0.5,0.0625
33,32,3,0,0.5,0.09375
35,16,2,0,0.5,0.125
