Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
14,32,8,1,0.25,0.0625
18,16,2,1,0.125,0.0625
20,16,2,1,0.125,0.0625
24,32,16,1,0.5,0.09375
25,16,4,1,0.25,0.125
1,32,16,1,0.5,0.09375
6,16,8,1,0.5,0.125
10,16,8,1,0.5,0.25
14,16,4,1,0.25,0.0625
26,32,8,1,0.25,0.09375
27,32,16,1,0.5,0.09375
28,32,3,1,0.09375,0.0625
30,16,8,1,0.5,0.0625
32,16,2,1,0.125,0.0625
