Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
6,32,8,1,0.25,0.09375
9,16,4,1,0.25,0.125
13,16,2,1,0.125,0.0625
16,32,16,1,0.5,0.09375
17,16,8,1,0.5,0.25
20,32,2,0,0.09375,0.0625
22,16,2,1,0.125,0.0625
24,16,8,1,0.5,0.0625
31,32,8,1,0.25,0.09375
