Trial,Block,Endowment,Earned,Choice,Offer,Prop_Endowment
2,2,32,8,1,8,0.25
4,2,16,2,1,2,0.125
5,2,16,8,1,8,0.5
6,2,16,2,1,2,0.125
10,2,32,2,1,2,0.0625
12,2,16,8,1,8,0.5
16,2,32,3,1,3,0.09375
18,2,16,4,1,4,0.25
19,2,32,3,1,3,0.09375
20,2,32,2,1,2,0.0625
25,2,16,4,1,4,0.25
26,2,16,2,1,2,0.125
28,2,16,4,1,4,0.25
29,2,32,2,1,2,0.0625
32,2,16,2,1,2,0.125
33,2,32,3,1,3,0.09375
34,2,32,3,1,3,0.09375
3,2,16,4,1,4,0.25
5,2,16,8,1,8,0.5
6,2,32,3,1,3,0.09375
8,2,16,8,1,8,0.5
13,2,16,1,1,1,0.0625
14,2,16,1,1,1,0.0625
16,2,16,1,1,1,0.0625
21,2,32,2,1,2,0.0625
22,2,16,2,1,2,0.125
23,2,16,8,1,8,0.5
26,2,16,1,1,1,0.0625
28,2,16,4,1,4,0.25
29,2,16,8,1,8,0.5
30,2,32,2,1,2,0.0625
31,2,32,16,1,16,0.5
33,2,32,8,1,8,0.25
34,2,32,8,1,8,0.25
