Trial,Endowment,Choice,Decision,More_Prop,Less_Prop
1,32,8,0,0.5,0.25
4,16,2,0,0.25,0.125
19,32,2,0,0.25,0.0625
20,32,2,0,0.09375,0.0625
22,16,2,1,0.125,0.0625
29,32,8,0,0.5,0.25
34,16,2,0,0.5,0.125
35,32,8,0,0.5,0.25
36,32,2,0,0.5,0.0625
